vessel_id,mmsi,vessel_name,latitude,longitude,start_distance_from_port_km,end_distance_from_port_km,start_distance_from_shore_km,end_distance_from_shore_km,start,end,event_type,label
c700dbe36-6873-fef4-b6eb-29b163844c94,20406001,,35.0806,119.9327,7.599578,4.539859000000001,50.0,46.0,2023-11-14T03:51:07.000Z,2024-01-17T15:46:50.000Z,loitering,1
eba42b2ea-a8cd-84ed-0c49-5c3244cb2029,20406002,,35.072,119.9131,6.733435,6.733435,48.0,47.0,2023-11-14T04:10:08.000Z,2024-06-19T05:52:10.000Z,loitering,1
5c776f16a-a567-3e7a-7c0b-8821c7a3a164,20406005,,35.0629,119.9319,6.915348,6.646348,49.0,49.0,2023-11-14T10:59:27.000Z,2024-07-15T08:43:04.000Z,loitering,1
e32594def-f933-6901-e5d8-65fa8fb3632d,357118000,HYUNDAI 2500,19.6249,92.5466,3.3322849999999997,9.832691,57.0,53.0,2023-11-15T00:46:01.000Z,2024-04-08T04:58:32.000Z,loitering,1
a4157d5c0-0d01-44c5-5893-94e4253dd7cc,222200100,YU.WANG.QU.812-01,35.1476,119.7317,2.874779,2.722511,46.0,7.0,2023-11-15T05:12:25.000Z,2024-01-06T03:25:43.000Z,loitering,1
daf3a345c-ce43-b2cb-273a-6392bb6b4ada,60903009,,35.0578,119.7813,1.436931,1.436931,38.0,38.0,2023-11-15T05:47:16.000Z,2024-03-10T18:22:57.000Z,loitering,1
50f2c1e6c-c3c8-cc74-a290-a6d56334fba5,60903002,,35.0542,119.7966,3.5216030000000003,3.5216030000000003,40.0,40.0,2023-11-15T05:52:19.000Z,2024-01-19T00:33:20.000Z,loitering,1
0ad58eef5-5bfc-26bc-1433-96d85054db30,60408126,,35.0576,119.8245,5.5728480000000005,4.68454,42.0,42.0,2023-11-15T05:57:19.000Z,2024-05-01T01:42:54.000Z,loitering,1
c3175cfe6-6c3a-0f23-a1b3-1edd34dc53a4,66002219,,34.8259,119.9,5.0652479999999995,4.809603,42.0,16.0,2023-11-15T06:17:15.000Z,2024-02-07T21:32:08.000Z,loitering,1
08132a4d6-642a-5666-a0ce-38733f42482d,33028204,,35.0629,119.8727,2.873932,7.599578,39.0,50.0,2023-11-15T09:28:59.000Z,2024-02-04T22:42:25.000Z,loitering,1
4c03f020c-c255-b51b-fe60-7d3230c61b4b,34111151,,35.0696,119.8318,4.937085,4.937085,42.0,42.0,2023-11-15T09:29:32.000Z,2024-01-06T13:43:26.000Z,loitering,1
854379ae2-24c9-d912-cda3-b68faa64c1db,60903004,,35.0606,119.7805,1.436931,1.436931,38.0,38.0,2023-11-15T10:31:46.000Z,2024-02-23T06:23:40.000Z,loitering,1
4f0df197e-ee21-78e3-0fb0-0751d778af38,403735000,ARABDRILL 130,28.5498,49.5437,7.399618,7.606076,94.0,96.0,2023-11-16T12:53:23.000Z,2024-09-22T06:58:08.000Z,loitering,1
3446c0866-62dd-4192-7181-47f49f87e7ad,371347000,ALPHA STAR,-23.5351,-41.1209,0.0,6.967218,109.0,106.0,2023-11-16T12:59:08.000Z,2024-06-08T09:03:42.000Z,loitering,1
7713ff1c7-7529-ed55-0879-f55bb08c969b,613001301,ELIZABET,25.6896,56.9176,25.078717,27.260973000000003,41.0,38.0,2023-11-16T13:59:38.000Z,2024-01-02T00:55:59.000Z,loitering,1
18b86884d-d36e-3496-bd19-523bb1430751,566983000,MAERSK VENTURER,4.5512,-2.8704,3.5062990000000003,1.570052,53.0,54.0,2023-11-16T13:59:42.000Z,2024-06-10T12:45:12.000Z,loitering,1
d65487169-9d26-3c93-4d1c-44073ef95945,525394246,AIS  BUOY-4246  100%,-14.064,107.6442,457.493219,457.809125,443.0,443.0,2023-11-17T03:00:30.000Z,2024-01-18T04:48:06.000Z,loitering,1
0fc425902-2158-80a0-1dc1-a861f2b69892,218319000,WIND LIFT 1,54.0329,6.4232,4.635727,3.869069,51.0,48.0,2023-11-17T05:55:21.000Z,2024-01-07T14:57:20.000Z,loitering,1
1a134613b-b182-3d1d-747d-0be11ad14104,413483780,WZ122,20.7524,108.8704,1.111949,1.111949,38.0,38.0,2023-11-17T06:49:15.000Z,2024-09-05T02:54:10.000Z,loitering,1
f27188f0e-e56a-0419-2d3e-adfa11108839,636015626,ADMARINE 266,28.4152,49.6103,1.111949,0.0,79.0,79.0,2023-11-17T08:50:24.000Z,2024-01-15T18:24:17.000Z,loitering,1
e915ba084-454b-6c55-8c0b-ded62357201a,577087000,PROSPECTOR 1,54.1225,2.8716,97.562461,96.69350800000001,162.0,166.0,2023-11-17T11:09:33.000Z,2024-01-29T04:53:51.000Z,loitering,1
93bf6116f-f699-2f4d-c567-a15492059629,311030700,SAIPEM12000,-6.1146,11.3392,10.898994,7.840186,99.0,103.0,2023-11-17T13:59:02.000Z,2024-02-10T15:59:19.000Z,loitering,1
71e5c580b-b92d-16ed-7732-c11efde5f2ec,375125000,QMS PRIDE,24.8294,53.6442,1.009077,0.0,54.0,53.0,2023-11-18T09:13:52.000Z,2024-01-26T02:57:18.000Z,loitering,1
b9c9714ec-cfcf-44a1-f668-e250b80a8fbe,413233660,LONGYUANZHENHUA 3HAO,21.1234,111.6265,35.101938000000004,32.636210999999996,45.0,42.0,2023-11-18T20:00:38.000Z,2024-01-09T03:19:31.000Z,loitering,1
187f17cf9-9ea6-8237-794e-9d4b045478eb,352002089,NEPTUNE 6,11.5776,-61.7576,52.544398,52.702746,52.0,52.0,2023-11-19T00:38:48.000Z,2024-01-19T16:57:50.000Z,loitering,1
f2d47c442-289d-2f0b-75d0-0112f89aa4dd,403500001,ARABDRILL 30,28.4663,48.973,3.9095410000000004,3.8668159999999996,44.0,42.0,2023-11-19T06:48:16.000Z,2024-01-03T03:24:51.000Z,loitering,1
15ce055e9-9af4-7257-7c7e-23bfd20a5044,374856000,PESTO 4502,25.4885,53.1389,0.0,0.0,45.0,45.0,2023-11-19T06:59:12.000Z,2024-03-19T08:58:31.000Z,loitering,1
c5fe644a7-76a1-2fdf-287e-81b6da8c8752,351731000,QMS LULWA,25.2795,53.4814,2.297947,1.111949,60.0,58.0,2023-11-19T08:49:09.000Z,2024-01-30T07:59:19.000Z,loitering,1
1a1e09d0c-c3d8-76cf-a27f-f573c982fc7c,538006156,TEMIS,3.7993,8.0847,1.111949,1.1095050000000002,55.0,55.0,2023-11-19T13:59:10.000Z,2024-01-01T14:59:16.000Z,loitering,1
95c152dc5-5e1b-ed27-38d0-e2fbc6b94f84,525201407,OCBTANJUNGLESUNG,-4.6167,106.6667,71.252117,71.252117,85.0,85.0,2023-11-19T19:34:40.000Z,2024-12-13T10:06:04.000Z,loitering,1
dfaf61124-46d8-416f-7cd5-1861e6edf587,308788000,FPSO SAXI BATUQUE,-6.3165,11.279,1.105213,2.4833790000000002,112.0,110.0,2023-11-21T02:52:43.000Z,2024-01-11T15:43:05.000Z,loitering,1
a636d7d41-1299-5d7d-b987-d2073e85aae7,60600024,,35.0289,119.7967,7.993856,5.5728480000000005,35.0,42.0,2023-11-21T07:38:50.000Z,2024-01-31T10:25:57.000Z,loitering,1
cb5297bce-e049-3d10-c372-4f9a8781973c,373858000,KINOA 4307,24.8553,53.6099,0.0,0.0,54.0,53.0,2023-11-21T14:52:39.000Z,2024-05-30T05:59:28.000Z,loitering,1
15ea4bdff-fca7-ce73-8d05-cdad73c0fd28,412477340,NAN HAI JIU HAO,20.7461,114.5712,143.743812,143.17425,135.0,136.0,2023-11-21T19:55:55.000Z,2024-03-11T22:50:53.000Z,loitering,1
f352b8d27-7bfe-6c23-474f-d1e46bd6a716,412465670,DONGFANG1-1CEP,18.6151,107.7603,96.43682799999999,96.330586,93.0,94.0,2023-11-22T04:05:41.000Z,2026-09-07T21:28:21.000Z,loitering,1
075f4afed-dc9d-b9ac-890a-daf8bfedf430,122790049,ZHELINYU12279-49-99%,31.1841,122.9096,9.188379999999999,8.562808,43.0,40.0,2023-11-22T04:26:47.000Z,2024-01-01T09:17:22.000Z,loitering,1
c656d33cb-b47a-807d-abbb-2ad3de9f472a,14690133,NET-ZSY01469-133-99%,31.1371,122.8948,8.565520000000001,5.7103459999999995,37.0,36.0,2023-11-22T07:02:37.000Z,2024-01-01T04:45:42.000Z,loitering,1
007e86dc4-47ba-aeb8-322d-056a81b3fee3,413334690,KL16-1WHPA PLATFORM,37.6539,119.524,8.298478999999999,8.298478999999999,39.0,39.0,2023-11-22T14:17:59.000Z,2024-04-05T08:59:24.000Z,loitering,1
ccc6ea8be-ef1c-0133-b380-9ab50bbcf8b1,412463930,YA131,17.5093,109.0252,87.346008,87.346008,87.0,87.0,2023-11-22T23:21:07.000Z,2024-12-12T11:09:13.000Z,loitering,1
7a9ae09aa-acf1-859d-a36f-a33f99f4bfe7,366050100,TLP SHENZI,27.3004,-90.1341,8.301007,8.301007,193.0,193.0,2023-11-23T00:00:31.000Z,2026-03-24T23:58:52.000Z,loitering,1
2a29715c4-4dfd-459b-3432-6689260aea27,257804000,HEIDRUN B,65.3439,7.3668,43.455991999999995,43.455991999999995,159.0,159.0,2023-11-23T08:55:15.000Z,2024-01-26T13:34:48.000Z,loitering,1
542c2001a-a12f-700c-fa35-038325857a0f,636019629,PERRO NEGRO 9,28.4339,49.3923,1.111949,0.0,78.0,75.0,2023-11-24T03:46:37.000Z,2024-02-21T17:59:12.000Z,loitering,1
4609478d4-4752-5eb6-7166-577339f12b65,353713000,GIRASSOL,-7.653,11.6801,0.0,0.0,136.0,136.0,2023-11-24T09:05:57.000Z,2024-01-07T03:26:56.000Z,loitering,1
ec1f7baf3-3695-3366-980b-bfe8653fe31f,66399815,,35.1304,119.9638,4.5470299999999995,4.5470299999999995,46.0,46.0,2023-11-24T11:01:04.000Z,2024-01-12T23:53:09.000Z,loitering,1
7c9e6d08c-c83a-31b4-ed04-5bb923cd97da,538006195,DEEPWATER TITAN,27.1535,-91.2211,29.493226999999997,28.381672000000002,212.0,213.0,2023-11-24T11:59:43.000Z,2026-05-02T05:22:45.000Z,loitering,1
9e50b3731-1bcc-2141-9d13-5e0ab075fa1e,261000190,BALTIC BETA,55.4814,18.1826,77.012484,77.012484,71.0,71.0,2023-11-24T16:38:38.000Z,2025-06-02T15:54:10.000Z,loitering,1
5d0a33e0f-faa9-8ee1-7d47-e35de21dc2b9,234610787,YU.WANG.QU.3309-04,34.9982,119.9421,5.900289,3.6429769999999997,49.0,49.0,2023-11-24T23:16:59.000Z,2024-02-16T09:45:49.000Z,loitering,1
2e3e24253-3acf-7850-dca5-17c1b0d9d165,222200174,YU.WANG.QU.3639-02,34.9767,119.8788,4.540127999999999,3.80091,42.0,42.0,2023-11-25T00:42:56.000Z,2024-01-08T09:22:30.000Z,loitering,1
b6b9cb5b3-311a-aab6-c4d8-7f3778094bb6,419001591,SHIVANSH ARYAN,18.7268,72.3148,5.373267,1.531525,56.0,53.0,2023-11-25T02:51:40.000Z,2024-01-24T00:48:57.000Z,loitering,1
38d76516a-ae15-7263-437c-7853916574e3,538001736,HARVEY H WARD,28.4121,49.6613,1.48084,0.0,76.0,81.0,2023-11-25T03:46:06.000Z,2024-08-28T12:42:04.000Z,loitering,1
877957021-188f-a196-a0aa-395d858a6bc0,412465330,HUIZHOU 211,21.3489,115.4224,125.545086,125.545086,140.0,140.0,2023-11-25T18:16:37.000Z,2024-02-19T11:25:46.000Z,loitering,1
04f9f69a3-3c86-a5e4-66cc-ef715fce23fd,345070329,TA`KUNTAH,19.6952,-92.0903,11.882479,15.374457,60.0,57.0,2023-11-25T20:32:26.000Z,2024-01-25T01:58:27.000Z,loitering,1
5fe73501c-c168-ca0b-09b9-efdad360052f,413527000,ZHONG YOU HAI 7,38.1338,119.5562,1.4147750000000001,1.7491050000000001,53.0,53.0,2023-11-26T02:59:40.000Z,2024-01-05T02:54:31.000Z,loitering,1
009c90433-3d6a-14ad-6fe5-5684d93e2c4d,376465000,QMS OMAR,28.4654,49.6714,0.977478,0.97757,85.0,82.0,2023-11-26T03:59:17.000Z,2024-04-12T12:59:47.000Z,loitering,1
1bf9e0821-13ad-931a-18c9-133780103afe,60001204,,35.0619,119.828,5.5728480000000005,5.5728480000000005,42.0,42.0,2023-11-26T04:17:15.000Z,2024-02-12T00:49:30.000Z,loitering,1
64d76dea9-9760-669a-2ef7-282be845c698,354961000,SAHAR 1,29.4761,49.3902,19.792432,19.792432,60.0,60.0,2023-11-26T06:51:22.000Z,2024-02-13T18:56:00.000Z,loitering,1
a0f63e8ad-de70-3ebf-4d79-1633f401ec70,352002234,GALAXY STAR,29.2303,49.1463,21.978629,21.978629,75.0,75.0,2023-11-26T10:47:52.000Z,2024-01-03T16:16:39.000Z,loitering,1
be68e5b86-634c-2a9a-5e36-6120f8c9d264,419383000,SAGAR BHUSHAN,19.7134,71.0026,34.809699,34.58543,109.0,110.0,2023-11-26T16:01:16.000Z,2024-03-08T10:58:07.000Z,loitering,1
37433f0d5-55aa-45d6-96c2-4061a79539cf,258627000,TRANSOCEAN ENCOURAGE,65.2141,6.9969,16.968584,26.145631,162.0,161.0,2023-11-26T20:57:27.000Z,2024-02-01T00:55:01.000Z,loitering,1
579aabbb0-0074-6c4e-df14-88b6e71cc322,210566000,HERCULES,-28.8174,13.9439,251.10459400000002,250.131891,196.0,195.0,2023-11-26T20:58:08.000Z,2024-05-01T09:59:51.000Z,loitering,1
a8b2176bd-d30d-875d-76dc-b825b009198d,234610118,YU.WANG.QU.317-05,35.0229,119.8904,2.403118,1.437284,46.0,47.0,2023-11-26T21:29:33.000Z,2024-03-02T08:48:53.000Z,loitering,1
a7cefe88f-f28f-bf57-f4f4-3d7fb67ad336,994168312,FISHING BUOY 21   1,-27.0602,112.6476,113.062883,113.062883,97.0,97.0,2023-11-27T02:51:40.000Z,2024-01-15T21:41:53.000Z,loitering,1
a7d5d6e50-0a7c-0a69-35d8-fab57d11590d,311000282,POSH XANADU,-25.4535,-42.993,5.5597460000000005,11.889394,250.0,269.0,2023-11-27T06:58:36.000Z,2024-04-19T09:59:05.000Z,loitering,1
b74b1c2af-f52d-5fc5-6eaa-b4a57321d499,354068000,GLOBAL STAR,25.6367,56.9214,26.273217,27.267732,42.0,41.0,2023-11-27T07:30:30.000Z,2024-02-14T15:56:35.000Z,loitering,1
fb90b9ef0-0e60-c030-8321-a48d764b88c3,636018074,PETROBRAS 35,-22.4343,-40.0713,0.0,0.0,107.0,106.0,2023-11-27T19:04:22.000Z,2026-04-28T12:52:52.000Z,loitering,1
f78f5ac19-90fc-b4bd-23e4-51d4192ed698,413274470,PL19-3RUP,38.3921,120.112,0.0,0.0,53.0,53.0,2023-11-28T02:59:06.000Z,2024-02-27T18:59:26.000Z,loitering,1
219c5a22d-d12e-cfda-2380-7e3f697420e8,309999000,FPSO MONDO,-6.155,11.2657,0.0,1.5680079999999998,110.0,111.0,2023-11-28T11:18:03.000Z,2024-01-09T01:56:56.000Z,loitering,1
bdae07cfd-d9c9-3ab2-ae96-8dee094042a7,414475000,ZHAOSHANGHAILONG8,38.3929,119.3732,15.544566000000001,14.480986000000001,51.0,51.0,2023-11-28T13:38:21.000Z,2024-02-06T04:59:59.000Z,loitering,1
b48ba2fea-a63f-2cf4-75cd-79da5218ded7,221009569,YU.WANG.QU   811-02,35.029,119.8772,2.403118,2.403118,46.0,46.0,2023-11-28T13:58:13.000Z,2024-02-12T02:45:30.000Z,loitering,1
4bcb810a7-7a31-95bc-0bae-efc1cf22572b,413210720,NAN HAI SHI HAO,27.378,122.5594,82.419375,119.453617,117.0,130.0,2023-11-28T21:58:56.000Z,2024-02-25T22:57:49.000Z,loitering,1
a0427282f-f0f8-9bd4-3a3c-a75dad243c47,311012100,JB 115,52.6795,3.8064,25.717342000000002,25.717342000000002,54.0,54.0,2023-11-29T00:58:20.000Z,2024-01-05T10:59:35.000Z,loitering,1
1a2bf5b87-7dad-525b-567f-910a1e55e071,574005840,ROLIN,2.0435,104.7828,56.703012,55.724262,51.0,52.0,2023-11-29T04:58:49.000Z,2024-01-02T00:59:25.000Z,loitering,1
77768d04d-dfeb-8cf8-e276-77096f1a2768,238045000,AP REVELIN,-35.204,-55.5991,2.1303549999999998,0.0,46.0,44.0,2023-11-29T05:56:25.000Z,2024-01-13T10:16:08.000Z,loitering,1
e810fb22e-ee16-732e-da9e-d1a33aeaab78,413286680,GUO ZHAN,20.7894,108.7322,2.223899,3.8305279999999997,44.0,46.0,2023-11-29T06:57:36.000Z,2024-01-10T14:36:39.000Z,loitering,1
6a9ecac40-03c7-f688-3f5f-6021863c466b,234610673,YU.WANG.QU.317-07,35.0257,119.883,2.403118,2.403118,46.0,46.0,2023-11-29T11:59:59.000Z,2024-02-26T01:54:18.000Z,loitering,1
ee829dd08-83ab-9c92-43c9-2e58488573ba,563094900,ARMADA STERLING,18.5855,71.0321,1.111949,1.111949,189.0,189.0,2023-11-29T14:00:50.000Z,2024-03-08T09:22:50.000Z,loitering,1
8f17dd8d2-2fdb-5f9a-1628-79fe52055787,413461210,WC14-3,19.6238,112.2766,152.04584400000002,152.04584400000002,113.0,113.0,2023-11-29T18:42:18.000Z,2024-09-04T03:29:52.000Z,loitering,1
c43dc4dc1-1834-7fde-584d-2b9a3e248322,413341140,EP15-1CEP,20.5881,113.4763,129.421156,129.421156,129.0,129.0,2023-11-29T19:56:54.000Z,2024-09-14T23:58:14.000Z,loitering,1
4ab650858-8dc5-1510-760f-5ba840a865fd,412187341,TIELONG61873-41-99%,27.172,121.7196,21.940137,76.595469,50.0,89.0,2023-11-30T01:13:53.000Z,2024-01-02T06:19:59.000Z,loitering,1
bac824c53-3a02-25cf-9f68-fca2e7623230,34111155,,35.1045,119.8304,3.638964,3.638964,40.0,40.0,2023-11-30T01:40:47.000Z,2024-01-09T07:57:47.000Z,loitering,1
49ee256f1-1d90-9b6c-b40c-e62bd73f708a,574128395,PHU QUY 02208,8.8392,112.5417,88.285477,88.285477,209.0,209.0,2023-11-30T04:52:10.000Z,2024-01-08T06:12:25.000Z,loitering,1
46ed5bb1f-fa19-ce18-aa8e-24675f06cc8f,352002580,NAN FENG ZHI XING,29.7165,123.0184,35.880277,37.93075,48.0,56.0,2023-11-30T15:59:01.000Z,2024-02-27T22:58:14.000Z,loitering,1
ab96b7d4c-c443-d680-c99a-6952dddb59fc,234610641,YU.WANG.QU.317-08,35.0241,119.9045,1.437284,1.437284,47.0,47.0,2023-11-30T16:37:36.000Z,2024-02-01T13:52:54.000Z,loitering,1
3adea894b-b603-c3ae-c70f-4987b733d332,636011637,NARSA,12.3847,-70.476,38.796973,38.796973,42.0,42.0,2023-12-01T02:59:38.000Z,2024-01-05T00:59:40.000Z,loitering,1
7251aeac3-39de-6324-5abc-3212ffeaee6a,60903010,,35.0588,119.7861,2.873932,1.436931,39.0,38.0,2023-12-01T06:53:09.000Z,2024-05-04T04:11:00.000Z,loitering,1
2ba9b73e7-7869-08f9-31a9-41ee78a4b2be,60903007,,35.0546,119.7992,3.5216030000000003,3.5216030000000003,40.0,40.0,2023-12-01T07:58:09.000Z,2024-04-08T17:06:54.000Z,loitering,1
0b6cef43e-ee2a-fd1b-51a6-674ed4fd28fd,375491000,QMS AL SHAHAMA,24.8476,53.6443,1.009077,1.111949,54.0,56.0,2023-12-01T08:53:39.000Z,2024-03-02T09:57:01.000Z,loitering,1
0d5719c7a-a1f5-cddb-5dbe-c2c29c73a831,538003636,VALARIS DS4,-25.3264,-42.7375,3.48469,2.005416,226.0,284.0,2023-12-01T18:57:37.000Z,2024-03-26T17:59:55.000Z,loitering,1
4229a9d77-7650-88db-4f6f-0caec4776086,636021076,XIN YAO HUA,9.6857,-14.4062,76.91169500000001,77.71390600000001,49.0,51.0,2023-12-01T18:57:39.000Z,2024-01-02T08:56:25.000Z,loitering,1
0ce8228ba-a1d3-0174-60c1-51baa9a8d1ab,354710000,WEST CARINA,-24.6694,-42.4507,3.335848,4.447797,198.0,180.0,2023-12-01T20:59:02.000Z,2024-04-20T17:57:57.000Z,loitering,1
9072d05be-eb1b-e503-2660-c3df7ba36a11,994080643,994080643         9V,-14.4084,106.09,441.256375,447.454625,424.0,431.0,2023-12-01T22:44:15.000Z,2024-01-09T16:13:00.000Z,loitering,1
6a86ec1e0-0bd9-ad8a-db97-4aa1185c2874,269041000,MAGIA,-35.2284,-55.5264,2.8715279999999996,0.9084,44.0,43.0,2023-12-01T22:57:11.000Z,2024-01-13T08:59:48.000Z,loitering,1
2567d454a-aec0-f32d-741e-baa085d635c0,636019272,ARABIA I,28.4043,49.0508,3.681664,3.137601,46.0,47.0,2023-12-02T03:56:11.000Z,2024-04-29T05:55:55.000Z,loitering,1
4408af1a0-03e2-1155-70bb-539f3e85034d,111161809,TIELONG61871-9-88%,26.9827,121.6037,64.669305,64.579887,78.0,67.0,2023-12-02T07:40:32.000Z,2024-01-14T05:43:06.000Z,loitering,1
e5a9b0bec-c694-4345-f589-bf7e349bf0d4,470083000,RIG RAMHAN,24.9093,53.5705,1.008669,0.0,51.0,49.0,2023-12-02T08:47:54.000Z,2024-01-15T00:01:01.000Z,loitering,1
7b6fd9bc1-1173-7813-2363-d27bfa485fe4,470022000,RIG YAS,24.744,53.6963,1.00989,4.039561,45.0,45.0,2023-12-02T08:55:56.000Z,2024-03-19T03:59:10.000Z,loitering,1
9c3dfcfd4-4a52-3090-48ec-c06babfffe3c,636016953,KPS ONUR SULTAN,2.1476,104.8071,67.12544500000001,68.64669500000001,45.0,43.0,2023-12-02T10:58:50.000Z,2024-01-12T13:29:33.000Z,loitering,1
3cd57c606-64c2-2225-8fe7-a23c1cd9b906,636015427,ENSCO 121,57.0448,1.9396,7.782212,7.019725,228.0,230.0,2023-12-02T10:59:36.000Z,2024-11-16T19:13:11.000Z,loitering,1
eccafb5f0-0df9-b477-0e9b-d77f4b259fdc,312518000,PERLITA,29.5834,49.0167,9.734454,9.734454,50.0,50.0,2023-12-02T12:34:33.000Z,2024-01-04T08:21:12.000Z,loitering,1
67aeb57a0-0617-59ae-32e4-4fa91a45cf6a,352001400,SINOOCEAN HARVEST,4.1292,104.9261,137.83178099999998,106.20728100000001,120.0,147.0,2023-12-02T15:56:11.000Z,2024-02-04T03:51:18.000Z,loitering,1
9a2e4c0c8-89f7-f143-7b92-a415f6fb36ef,538003314,PETROBRAS 51,-22.6341,-40.0936,1.0263390000000001,1.0263390000000001,116.0,116.0,2023-12-02T16:48:38.000Z,2024-02-03T18:35:09.000Z,loitering,1
71e6e72b0-0292-dcd2-7a05-ee968700d8f6,538002622,RES COGITANS,25.5499,54.9007,2.223899,0.0,35.0,39.0,2023-12-02T16:53:04.000Z,2024-01-29T11:55:51.000Z,loitering,1
cb1646ea0-0139-1d54-c8c9-b95350b82b54,377901302,GOS1,12.0538,-147.1547,1200.69725,1199.946625,1163.0,1162.0,2023-12-02T18:55:03.000Z,2024-01-08T02:40:11.000Z,loitering,1
386e01984-40f4-60ab-5dce-b85b7430540b,221009524,YU.WANG.QU   811-03,34.9709,119.9009,3.457982,4.540127999999999,44.0,44.0,2023-12-02T19:59:43.000Z,2024-01-22T05:38:03.000Z,loitering,1
8f6b9a4ed-d300-004f-d5f7-3cae36fc3a0a,412477120,LF7-2DPP,21.7429,116.0296,112.162055,112.162055,113.0,113.0,2023-12-02T22:45:38.000Z,2024-01-28T00:52:27.000Z,loitering,1
a817a846d-ddab-7162-37ee-d087c38f6cc9,249110000,PIONEERING SPIRIT,16.1031,-17.5997,155.771266,154.676125,116.0,116.0,2023-12-02T22:59:21.000Z,2024-01-24T15:58:10.000Z,loitering,1
cdbc11874-47df-2633-23b1-3745c0d24912,234610542,YU.WANG.QU.309-08,35.0216,119.9234,4.5537209999999995,2.874497,49.0,48.0,2023-12-03T01:44:07.000Z,2024-02-28T09:27:08.000Z,loitering,1
fce9f0b2b-b2d9-5d4a-659e-c048efdee00c,248214000,AMAZON,26.2209,-94.6951,22.326854,23.223219,246.0,247.0,2023-12-03T01:53:04.000Z,2024-01-26T23:35:32.000Z,loitering,1
2358bc620-0e24-0057-d226-98a9e0c1095f,308928000,SCARABEO 8,59.058,2.2417,15.735031999999999,15.735031999999999,152.0,152.0,2023-12-03T10:59:25.000Z,2024-03-08T10:18:27.000Z,loitering,1
15ee3cb88-83ef-42d7-523d-60c21e26e043,234610488,YU.WANG.QU.309-09,34.9828,119.9598,7.196254,7.196254,49.0,49.0,2023-12-03T17:42:05.000Z,2024-01-22T05:04:25.000Z,loitering,1
cffc9424a-a58b-f43f-503b-02398556dad9,311001096,SANTORINI,32.1266,32.5066,57.737699,57.737699,87.0,87.0,2023-12-03T17:59:17.000Z,2024-01-20T09:59:58.000Z,loitering,1
4d229e53b-b0e7-386e-560d-a5b7b6b31544,413236630,BO HAI 9 HAO,38.5757,119.1043,4.775578,5.334511,46.0,45.0,2023-12-03T21:58:22.000Z,2024-04-21T11:57:21.000Z,loitering,1
f46026653-3842-415e-d37b-304d8c266a1a,234610346,YU.WANG.QU.309-07,34.9961,119.9421,6.403062,3.6429769999999997,48.0,49.0,2023-12-04T00:30:48.000Z,2024-02-16T09:46:09.000Z,loitering,1
351c5159c-c1fd-229e-9b0f-f23061a92b7c,403783770,JANA 501,28.342,49.6316,1.4812059999999998,1.111949,72.0,71.0,2023-12-04T09:57:30.000Z,2024-01-09T08:58:40.000Z,loitering,1
09eb9c1b0-0b46-bacb-c5a9-16de8a5f8241,667001995,HE FONG,37.0742,125.4782,38.744426,40.494207,40.0,41.0,2023-12-04T10:04:10.000Z,2024-01-28T13:48:13.000Z,loitering,1
7737c816c-c952-87fa-ed79-675083b112f2,352002475,VERONICA III,1.9345,104.6796,39.857035,40.883043,56.0,57.0,2023-12-04T12:10:53.000Z,2024-01-09T19:46:04.000Z,loitering,1
712d299cf-f7de-03e7-8100-b33346660ff0,412464890,XJ24-3DPP,21.3789,114.9108,86.500492,86.500492,98.0,98.0,2023-12-04T14:31:48.000Z,2024-01-23T07:01:48.000Z,loitering,1
905bee2a6-63d3-291c-a466-3a5d865a7490,994080644,994080644         9V,-14.4546,106.8843,463.016219,470.170125,447.0,454.0,2023-12-04T22:11:29.000Z,2024-02-03T05:41:24.000Z,loitering,1
e1bcbbcf0-0bf6-db25-2fa0-a0c02cbf39e9,212905000,SEAWAY STRASHNOV,-5.6876,11.7857,1.106547,7.451847,39.0,41.0,2023-12-04T22:59:18.000Z,2024-01-04T00:59:28.000Z,loitering,1
323b149fe-ef09-c39d-9575-1bc845e1b6f4,273423500,MURMANSKAYA,9.8132,107.8839,100.198961,103.218727,85.0,89.0,2023-12-05T00:00:59.000Z,2024-02-01T13:43:47.000Z,loitering,1
204aece8c-c3c9-ca73-6961-2b30b63978de,63189009,,35.0568,119.9249,6.194458,6.646348,48.0,49.0,2023-12-05T01:26:54.000Z,2024-02-19T16:37:26.000Z,loitering,1
7c6b0c241-1d9e-1a1a-e295-7b74b76363d0,994140000,994140000         9V,-16.7254,77.1165,1150.827125,1183.95275,1131.0,1163.0,2023-12-05T01:59:45.000Z,2024-01-05T05:21:17.000Z,loitering,1
18ffea6b6-6f85-f7ba-af2e-de7bc47e4cb0,412461290,NAN HAI LIU HAO,20.8657,115.5959,174.804125,176.325828,116.0,115.0,2023-12-05T02:39:00.000Z,2024-02-02T20:59:14.000Z,loitering,1
0de6b450e-e857-f356-9988-ea03ead13151,377634000,QMS SUPPORTER,25.2899,53.2531,2.01092,2.223899,38.0,41.0,2023-12-05T05:54:02.000Z,2024-01-12T07:53:57.000Z,loitering,1
70311ff33-3842-aa21-bf15-ed1892e0bcd8,538003303,DDKG1,15.8745,82.3423,89.47316400000001,88.36769500000001,72.0,71.0,2023-12-05T08:50:01.000Z,2024-01-28T06:12:40.000Z,loitering,1
